student_id,ug_gpa,ug_university_tier,ug_major,academic_consistency_score,number_of_backlogs,gre_quant,gre_verbal,gre_awa,english_test_type,english_proficiency_score,work_experience_months,project_count,research_exposure_level,internship_relevance_score,field_alignment_score,sop_quality_score,lor_strength_score,resume_strength_score,career_goal_clarity_score,application_completeness_score,intended_specialization,target_university_ranking_band,application_round,visa_dependency,gap_years,linkedin_profile_views,counselling_sessions_attended,preferred_application_city,admission_competitiveness
STU100650,8.098989461716117,Tier 2,ECE,5.3914395952782606,0,159.97213203876123,153.90452412503717,3.263588725604081,IELTS,85.88810226239707,14.327128989726534,0,0,5.782211401284066,6.529811473835527,7.418465080719811,7.498438724878901,5.637857631147317,6.505542269051793,5.629890676478387,ECE,Top 100,Fall,Yes,1,78.11836361446869,0,Bangalore,0
STU100651,6.2431567274571895,Tier 2,EEE,6.475101966438531,0,164.6170743060333,150.7688000772006,3.853550169654013,TOEFL,87.27126286751823,15.52257870325814,2,0,0.6977633546733788,6.399306367104169,5.532554987913457,4.900288034352099,5.63048974911307,6.146627040827,9.28151837157633,CS,Top 50,Spring,Yes,0,45.03064859957284,2,Chennai,0
STU100652,7.493127467233811,Tier 2,Mechanical,6.665019879542931,0,163.1222022085988,151.78571002787857,4.5346056126201715,IELTS,76.44879165284456,12.889368662093567,4,1,7.784004488466424,6.064620834725037,8.17408940572325,5.444059323093555,5.751261712138509,4.3280766612296535,6.490017225799127,Robotics,Above 100,Fall,No,1,14.620959694044796,4,Hyderabad,1
STU100653,6.938056238434734,Tier 3,IT,7.783639184538012,1,150.9655433471006,151.83071451969903,4.208321947513517,TOEFL,92.8882219679544,27.241519383110262,4,0,2.230686570588068,7.0950983351021,3.008108190485708,6.054209230802051,6.017931702184053,5.527463483003144,7.790212344923755,AI,Top 50,Fall,Yes,2,59.05838811179583,4,Mumbai,0
STU100654,8.004196363693998,Tier 1,IT,5.749465779061792,1,152.14562391385005,149.46240340853683,3.654077762637823,IELTS,80.26832980572011,35.541110793167405,2,3,5.305419477583137,4.2950768407771625,8.216693147362731,7.855037562083378,7.107252643778611,5.17645212476514,8.76910280707131,Robotics,Top 20,Fall,Yes,0,79.39369360986412,1,Pune,0
STU100655,7.15927624549363,Tier 2,ECE,5.735685022361045,0,169.3601979359108,157.77235068358746,3.3895915869816537,TOEFL,86.40488740259775,30.736835070305894,5,0,6.071293312730335,6.556847903396977,5.5258891760498,8.324928386882787,6.438217868424654,6.867820590211128,7.509451392480261,DS,Top 50,Fall,No,0,32.28896090926257,3,Delhi,1
STU100656,7.63437221361979,Tier 1,Physics,5.391005227107229,3,153.19950748732614,159.00574544803442,2.8101637348847115,TOEFL,100.82946283972673,19.366470211044238,0,2,4.265575527002756,5.792047214004146,5.460199936463301,7.084490069124913,7.251065185712344,6.280416790283083,8.06352506458755,CS,Top 20,Fall,Yes,0,71.60321539624343,4,Pune,0
STU100657,7.15725531373735,Tier 3,Physics,5.134705441160607,3,155.3836768962188,141.45989094501337,2.9715973811003766,IELTS,89.88722411605595,26.63082865999915,5,1,3.8480839476838917,7.079816576392033,5.109601676028545,3.0622267552114533,6.972676856081699,7.275220209602965,7.955807034943411,AI,Above 100,Fall,Yes,1,10.79045220314643,2,Bangalore,0
STU100658,5.331622662425599,Tier 1,IT,7.215148492152111,0,148.93871997574814,146.6940402941739,3.2093445424245686,IELTS,78.79764447674434,50.32485291539193,3,2,4.40549957619396,8.200692948094797,5.929101116216141,7.283786167692172,6.247263211972675,7.6749340206440895,9.706154528482433,CyberSec,Top 100,Spring,Yes,2,28.6931633692714,4,Delhi,0
STU100659,7.34230220083178,Tier 2,EEE,4.797086440696019,2,164.66270066789215,143.8305299145098,4.955886892608911,IELTS,82.59171979018807,24.322712782152756,3,0,5.964110344431289,6.943624217796974,7.616225006300311,7.918033204882745,7.657654389080364,7.759048270495813,7.042387266280621,Robotics,Top 100,Fall,Yes,0,112.59566457248116,3,Pune,1
STU100660,6.155427745422921,Tier 3,Maths,6.560356442228877,1,150.02870528685597,130.0,3.749352517683705,TOEFL,99.43550516947464,29.414074278120758,6,0,7.149871748361056,3.8689637374920207,6.707182841321644,7.713070477114608,6.492745623464784,5.994118259701106,6.854526777721226,Robotics,Top 50,Fall,Yes,0,31.733747604732898,3,Chennai,0
STU100661,7.972415570509157,Tier 2,Maths,4.637353941621969,1,162.29880895634298,147.99474311504247,3.4188870590302476,IELTS,79.59776228060824,64.22440922130409,5,0,7.058005228251316,6.549045430979625,4.599096368440305,8.86276226888829,7.198849108952258,5.226599193824185,5.411465720084932,DS,Top 20,Fall,Yes,0,28.85568705058176,4,Chennai,1
STU100662,6.6881548968401905,Tier 2,EEE,8.077343196625085,0,157.05882612379963,135.94775508422418,3.445447786141205,IELTS,95.47561643238458,21.37234386767939,5,0,6.4484652283750306,8.350820344452428,5.184893459879804,5.616673246805801,7.0904251314901625,7.012016378673259,5.35876319479663,DS,Above 100,Fall,Yes,1,56.1221486165551,0,Mumbai,0
STU100663,6.755488609534309,Tier 3,IT,3.699739740274505,0,157.96365850850455,147.65638243308962,4.319232656320602,IELTS,92.18182457502287,36.83727949260834,5,1,8.847451537226949,5.028190668068103,3.4034829318444606,4.095108541188812,4.337683734681045,5.622030745205833,7.087025247542115,CS,Top 50,Fall,Yes,0,38.705987154413876,1,Bangalore,0
STU100664,7.291987457488927,Tier 3,IT,6.505770960037162,1,160.81636372896637,153.9003703160815,2.7533654732631643,TOEFL,91.10074491706084,24.087592308170496,4,2,3.3766377093552538,4.224895981367522,6.180243105657151,3.7162879378703826,5.5576693942453,5.731717473936573,10.0,CyberSec,Top 100,Fall,Yes,2,20.715389130057247,4,Hyderabad,0
STU100665,7.820014558801942,Tier 3,EEE,,0,155.78114807752405,137.1603538812928,3.694971799219002,IELTS,80.06096682854968,46.104603695609924,5,1,9.061614073456084,5.491434611262983,5.033494077724899,6.288096165035467,5.914700104670519,6.04471097398567,7.058608487671561,DS,Top 100,Fall,Yes,0,122.39956080916998,1,Pune,0
STU100666,7.147230563980784,Tier 2,Physics,5.383623629433091,2,148.6157741171521,155.61974486150564,3.5095286568845636,IELTS,81.47406067612779,50.39450867208615,4,1,4.555192379128359,6.5813524891207935,6.1494335448459,5.865486906850244,3.9271371548361342,8.309777085960636,7.882403167614845,Robotics,Top 50,Fall,Yes,1,66.81350699144407,5,Mumbai,0
STU100667,8.777964494840518,Tier 2,EEE,8.472586193487244,3,164.30358106143504,144.0413920132913,3.4097350042623966,TOEFL,83.01063781819363,22.601852355104334,2,0,10.0,3.786330264218239,8.83193370528533,6.119835350743205,5.527679304631014,8.09214072657163,9.151562297564778,Robotics,Top 20,Spring,Yes,1,69.9826615828609,2,Pune,1
STU100668,8.783936075337227,Tier 3,Maths,5.025974758214561,2,160.291329144821,143.74419397011863,3.250023088145561,TOEFL,96.82922458166787,14.812200563301746,7,2,5.747399350249962,7.952042111288799,5.9467274169108455,5.690339541771312,4.8540153638385934,3.593504580238867,6.406576107943854,ECE,Top 100,Fall,Yes,0,49.181767038901974,3,Mumbai,1
STU100669,8.84392173295299,Tier 2,Civil,6.80245141923891,0,160.7441119695938,153.38505295633342,3.226807746677892,IELTS,75.1053490401909,39.3165801328883,1,0,7.844967784742402,5.374090804789633,5.987460404797321,5.741457353211127,,5.132869738008246,6.151135897236422,Mgmt,Above 100,Spring,Yes,0,47.79374780554015,1,Chennai,0
STU100670,7.089113147897109,Tier 2,Maths,5.981762316404228,1,161.41612257732046,148.3627496485734,4.24977456341951,TOEFL,96.48796683400519,20.993995393314588,3,1,5.6145901645876775,8.592757845510029,7.661674446588076,8.038265238414121,3.2559921488479895,9.305999234281103,8.555969660904204,AI,Above 100,Spring,Yes,0,56.08758760781717,2,Chennai,1
STU100671,5.96623738950743,Tier 2,EEE,8.736779773182143,1,158.64069636571222,148.8155915871887,3.1799600531370196,TOEFL,96.23926851078602,20.790943955564828,2,3,2.2855295821615496,4.928677993234868,5.380076275347359,5.590525117075898,5.386232729258603,4.889861519889296,7.1558475368293255,DS,Top 100,Spring,Yes,1,50.20241922315299,2,Mumbai,0
STU100672,8.398070662814451,Tier 2,ECE,6.099237316544512,2,159.14689846300874,154.68453191277374,3.446194421131933,IELTS,77.172921551491,8.626829691409997,3,0,10.0,6.4694342896445045,8.676817170677346,8.969928481686466,5.9879985022156195,10.0,7.139356288695108,DS,Top 100,Fall,Yes,1,41.252693136670096,1,Pune,1
STU100673,6.925289243230202,Tier 1,CS,7.164738537989666,3,165.53875280232793,163.71612977317182,3.657475383883437,IELTS,95.24767782476721,46.35029312843605,4,0,5.078915253733564,3.936775400099573,7.214096983166571,4.776873105276951,7.924642887882996,8.15011706823364,6.9016621454102856,CS,Top 20,Spring,Yes,0,205.11333775233447,1,Hyderabad,0
STU100674,7.3343496808018065,Tier 1,ECE,7.3445691727668185,1,148.36212501664517,168.45446689627332,3.8770286824619413,TOEFL,99.70505748977797,40.43896208962563,2,0,7.582027420671579,4.6265355316821,5.477488272099371,6.918767779581264,6.530634167844138,6.089622837291641,8.22760980275973,Mgmt,Top 100,Fall,Yes,1,110.8961709707954,2,Bangalore,1
STU100675,7.865488092569652,Tier 2,Maths,8.372064703230198,0,160.9300745853483,166.0677918690995,3.792207253031079,TOEFL,108.06328509185947,23.991947221259913,2,0,6.973045125872395,6.300698937854807,5.529193104239434,8.514095777401952,7.021239530165544,5.3743561554895525,7.308860162137526,CyberSec,Top 100,Spring,Yes,1,46.44562436942603,1,Chennai,1
STU100676,5.856007239538613,Tier 2,ECE,5.79578422633179,1,143.8443718490296,145.54294435638178,3.857397617649677,IELTS,84.0864097761588,4.00883049415298,3,3,4.610390440591854,6.150293901687512,6.169825313406488,5.289493543438328,6.309137481940504,7.486565631675513,8.54702844587872,AI,Top 100,Fall,Yes,1,29.29908642765272,3,Mumbai,0
STU100677,8.766209084799247,Tier 3,Physics,6.614512725088911,1,153.79518022596218,170.0,3.178535656242648,TOEFL,81.34991366932266,20.907854571900724,3,1,8.163016581243962,4.50263360408076,6.972250358656158,6.232389971348393,,6.567574876870619,8.247287735287612,Mgmt,Top 20,Fall,Yes,2,72.88971342351597,2,Pune,0
STU100678,8.087466096192976,Tier 2,CS,7.076955163226928,3,150.71129457182016,148.22070443415313,,IELTS,90.32704135044428,30.972541865298105,2,0,6.873590402905222,7.139358167241692,5.345744554947197,2.925598676103844,7.073616678065967,7.518999335705971,8.317504423922514,CS,Top 50,Fall,Yes,2,36.112918536649296,2,Delhi,0
STU100679,7.617044423864326,Tier 3,IT,5.7114640103487995,0,149.04488054400855,131.60798997319927,2.8604842929906686,TOEFL,110.43672660696788,40.29341650815604,4,2,6.621414060735134,8.679249690505657,8.669853080404733,6.974412512978994,,8.71601654618445,8.307277186084214,ECE,Top 50,Fall,Yes,0,90.53097067381333,1,Pune,0
STU100680,8.101825075430822,Tier 2,CS,8.5686868843505,1,153.25692520089683,138.14675537420186,3.1822016040990695,TOEFL,114.63622970793281,23.235138144581352,1,0,7.090177538533409,6.840326683755416,6.6376573843190885,5.966520746563206,7.345611308972684,9.035326392628034,6.734666982912344,Mgmt,Above 100,Fall,Yes,0,101.74696468130946,0,Bangalore,1
STU100681,7.8012572853946125,Tier 1,IT,6.2636314230482055,2,162.9267582057166,158.9251485586303,3.92328156834906,IELTS,82.27198978870462,2.4451885524376467,7,1,4.156042028688399,5.452350374336481,5.584193751566119,5.894129055198808,2.704227291252267,5.85399997976613,6.297800599487732,Mgmt,Top 100,Fall,Yes,1,96.91020585550383,2,Bangalore,0
STU100682,7.40514530401217,Tier 3,Civil,7.7368943270539425,0,152.92610796313218,163.99271464388755,2.9467471923436848,TOEFL,92.25436544368522,22.527889595059577,2,1,6.945442989216701,4.665622364116057,4.448198530002941,9.60184877272587,6.5350545665545505,6.5507776476071315,8.896616984113416,AI,Top 50,Spring,Yes,0,86.62665107618818,1,Chennai,0
STU100683,7.0230031100698955,Tier 2,IT,6.238675101764528,1,155.81172230131446,140.1490843874212,3.1340570406676074,IELTS,75.11417983159305,15.583340626949777,2,0,6.286483401163976,10.0,5.372469402557637,3.7744327532602364,8.674129501806053,6.043424001896408,7.8127108462988,CyberSec,Top 50,Spring,Yes,0,101.5310209637979,3,Delhi,0
STU100684,6.634771953079795,Tier 2,IT,5.018683265408181,0,170.0,142.82861990324844,4.041372544163995,TOEFL,89.89259405529906,17.20502025186858,2,0,7.31861895662188,6.277170565901131,5.750525886087501,7.604185164509118,7.5616462171912575,8.057664499939813,7.885767496566649,AI,Top 50,Fall,Yes,0,93.69282584466247,0,Delhi,1
STU100685,7.558492852813031,Tier 2,Civil,6.567645323892902,2,156.04476794402345,144.70013574362858,3.4361564135924954,IELTS,80.06686294704247,37.83121425682576,2,1,6.332759878661961,5.741101527376624,3.938625451183618,5.073144573979276,6.375924680427698,5.109354549179085,6.00991304731203,CyberSec,Top 50,Spring,Yes,0,33.33039820302922,1,Hyderabad,0
STU100686,7.625082753794507,Tier 3,IT,5.925481042187142,0,148.00838892164646,169.8963009369953,,TOEFL,106.80715434576236,7.74270924206456,2,1,5.191141919270579,6.695202648801146,3.796308495922147,9.97180117689705,4.354131142599535,6.157132654422003,6.464204610522759,CyberSec,Above 100,Fall,Yes,2,45.011833661902386,2,Pune,0
STU100687,8.27487892241938,Tier 2,Physics,6.852458806070187,0,152.52468980097086,161.63059435041532,2.7012316900838007,IELTS,82.35029148004546,9.989717047475448,2,1,4.33213288159425,4.600436801271536,5.923867799605755,6.566919459828429,6.10127982023678,6.315946776255887,7.259991368798296,CyberSec,Top 100,Fall,Yes,0,49.714863104888884,1,Chennai,0
STU100688,7.480594007847277,Tier 2,EEE,6.550891355544561,1,155.558489058742,140.47316447787696,3.4517662409721885,TOEFL,96.69615191878417,19.190278403410854,4,1,8.133726621693299,5.67650992335337,7.317783289207,6.9253018294773145,7.943142204933428,4.395093845931907,6.108897871726195,CS,Top 20,Spring,Yes,4,50.856721596459224,1,Chennai,1
STU100689,6.532118635797495,Tier 1,ECE,7.668711961552327,1,162.62215923735272,168.4864054832767,3.4059083790260054,TOEFL,93.54965235456733,51.052897014964145,4,1,3.7458120008584848,3.980141473017084,4.529741089303656,2.9505762161575024,4.879015453459931,5.816139134743403,5.737058079270051,CS,Top 100,Fall,Yes,0,127.24110868170543,5,Chennai,0
STU100690,5.8813904373430095,Tier 2,CS,5.873215634655552,1,155.39695155808792,143.6957945000543,4.06420090485827,IELTS,74.48342445577875,19.05701993892111,5,1,6.853039671438814,9.865143973928447,7.359339479753996,4.082645513900404,7.270451947058582,6.573798385612036,7.91008347988303,ECE,Top 100,Fall,Yes,0,61.519529509557024,0,Pune,0
STU100691,7.185194054191062,Tier 2,EEE,7.802572409694169,1,154.78599677291837,159.40799280455997,3.289811788719873,IELTS,71.95428093787729,29.99678135892579,4,2,8.09382372779997,8.23898202413261,5.222425806252209,7.647815109365032,3.2616071319140065,7.034606019702958,7.315871122348394,DS,Top 100,Fall,Yes,1,134.26326328682026,1,Chennai,1
STU100692,7.275287460979386,Tier 2,Physics,5.938795591425267,0,147.32521846256085,147.3043098091616,3.071296730408582,IELTS,89.49119520920378,15.281952673660465,2,1,5.24024855642055,6.610616119753518,4.632514862121749,6.413835956536562,6.140251752625676,5.306830839219223,7.7428326721317635,DS,Top 20,Fall,Yes,1,35.07649211759825,4,Pune,0
STU100693,7.2117175754857605,Tier 2,Physics,6.811918275552552,1,152.24686700344097,161.75606964556215,3.0376702847889385,TOEFL,91.97267518596325,20.046424231631363,3,0,10.0,8.651158824525515,9.077636652188803,5.901770702859899,5.967966043259322,10.0,7.088893163299473,ECE,Top 100,Fall,Yes,0,26.195898259982492,2,Bangalore,1
STU100694,5.922538392379938,Tier 3,IT,6.568493979706438,0,152.65824960299233,143.854277301465,4.642202692946752,TOEFL,78.69474204326916,29.477217359531775,1,0,3.5362148851958493,5.776072278631018,4.406965153383267,4.834349886593135,9.381470651882138,7.23083888523027,6.59294796951623,CS,Top 20,Spring,No,1,18.6685680511823,4,Hyderabad,0
STU100695,8.267018626481956,Tier 1,EEE,6.156078095678535,2,149.49433738166638,149.81961445989978,4.71660672925681,IELTS,85.22228631833732,4.27782828184691,6,1,4.058989294321799,6.1473378190325905,6.733788439848914,6.727606897188494,8.21597245482602,6.505345890838587,7.953471127790129,DS,Top 50,Fall,Yes,0,90.91536484941585,4,Chennai,0
STU100696,8.265366771610404,Tier 2,Maths,7.33711939845896,0,148.10098146507465,143.4567703306728,3.653626903904253,TOEFL,95.25590313788634,30.97549719710548,1,0,,7.923899103950939,8.109644187965436,5.220595019704822,5.59941760548307,3.1803316551650758,7.471164536965449,Robotics,Top 100,Fall,Yes,0,3.3903418033196813,2,Hyderabad,1
STU100697,6.559043351846958,Tier 2,Physics,7.614458950895192,0,146.93706420404718,149.36814746530493,4.3606871284185615,IELTS,81.91537225372825,33.08197173458271,1,0,7.723569976716372,4.1372578822273685,6.475961987401782,5.327754582102024,6.570126801786999,6.852938562480809,9.086698286731792,CS,Top 50,Fall,Yes,1,61.491033966439474,5,Mumbai,1
STU100698,8.02538390045994,Tier 2,ECE,8.51656998693211,3,158.57961555466218,160.26428628703923,4.16018333165176,IELTS,85.61952948793399,20.306949411480243,4,2,6.248881081323018,6.5982572211675015,6.569950519984762,4.619980728134447,5.960296712291694,6.029414695728016,7.228744201757495,CyberSec,Top 100,Spring,Yes,1,53.889266511959335,1,Mumbai,0
STU100699,8.15754777563049,Tier 2,EEE,4.854780584580983,1,151.96069394591024,138.99851364041507,3.825602436460313,IELTS,82.73314020036851,12.377581818989318,6,0,8.883450102381003,9.041518852768485,6.044734502132781,5.170697216598651,3.6767481636101573,8.697356850330873,6.93716860849734,CyberSec,Top 50,Fall,Yes,1,10.223490131228802,6,Bangalore,0
STU100700,7.334602368982924,Tier 3,Maths,10.0,1,161.67658481340737,160.07854101118616,3.812953563623931,IELTS,75.63409908607457,34.705656703117015,5,1,5.511837444155328,6.400741916011565,9.98584870362339,8.679838683939511,4.199051443998311,6.701734047563414,9.584888781955945,AI,Top 100,Spring,No,0,18.42679810512096,0,Pune,0
STU100701,6.446351236425331,Tier 1,CS,7.731435451525004,0,148.42760648109828,143.42369642314952,3.148932663923041,IELTS,70.44524068670951,31.676303416508734,3,1,8.633289697119672,7.232584943817234,6.727338661378582,6.583562097339734,8.123175921251221,5.58873797778959,7.805544419687447,ECE,Top 20,Fall,Yes,0,21.772596535890177,4,Mumbai,1
STU100702,8.752043381734921,Tier 1,ECE,7.081511518051861,1,150.99455206912322,153.21636949944562,3.1711686718520866,IELTS,75.8375990637974,50.86176103142438,5,1,5.736352379895586,5.303593307951443,5.976283582801069,8.342567376367114,3.982155304977146,7.040653817539897,7.076396121357272,Mgmt,Top 100,Fall,Yes,0,14.340771616374376,1,Chennai,0
STU100703,7.642829290395004,Tier 2,Mechanical,7.548000316601459,1,150.68910519287675,144.55414197977717,3.553581530145031,IELTS,91.47474813689757,13.795567139796862,5,2,7.696266876017971,9.016310274841409,6.8088899001542575,7.855415593848354,7.4441670554689345,6.443878855133984,8.458803425265879,Mgmt,Top 50,Fall,Yes,0,35.032761078266006,1,Pune,0
STU100704,7.074066290309162,Tier 1,Civil,7.438204868436944,3,149.32873528528538,137.0220448391106,,TOEFL,81.2892787427079,29.752605729864932,3,0,5.620269758032028,7.703260151351566,5.662469823431163,8.623638746931107,8.30319154400383,8.373656455276896,7.72569767614341,DS,Top 20,Fall,Yes,3,23.880676256381193,3,Delhi,1
STU100705,7.995560856105618,Tier 2,Physics,,1,165.58222871321954,143.91969997088043,3.8147185516540882,TOEFL,101.58651907075766,47.86290610307855,2,2,1.51739385166493,7.901900530348144,5.6588688304590296,6.053723205743218,5.524818412525864,5.067803271488608,7.802651723424776,CS,Above 100,Fall,Yes,1,52.702974680747516,4,Chennai,0
STU100706,8.759987639065136,Tier 2,ECE,6.179908037144557,1,167.38471175099303,144.26333259151562,2.596049672587819,IELTS,82.87631069022152,22.97935290663534,1,2,2.5806677402653726,4.843435759939963,7.083766741780745,6.603406205068597,6.705898278950367,6.747479004697966,7.55219605525286,AI,Top 50,Fall,Yes,0,37.732110090313796,1,Hyderabad,1
STU100707,6.852555867980021,Tier 3,EEE,4.532174848756682,0,162.37962013429419,149.075951618974,,TOEFL,86.67380736350785,30.436064708544556,2,1,8.674751506155424,7.6356880977567645,6.7221214012488675,3.549639601869119,8.396752138454382,5.892239818872143,8.267945658366715,CS,Top 50,Spring,No,1,126.0488505871845,3,Mumbai,0
STU100708,7.92228029073111,Tier 1,CS,4.9439860265930635,1,147.83312248783798,155.63425274959843,3.7957613816102147,IELTS,83.22917361754003,16.107759809064884,5,2,5.917013198643659,6.9370798602606865,4.922104987322319,6.0109721255032555,4.955376417033079,7.998802997184918,7.173897096368961,CyberSec,Top 50,Fall,Yes,2,171.64561417169205,2,Chennai,0
STU100709,9.048844153652237,Tier 2,IT,6.553589043875232,1,154.07402251121613,154.2175677429996,3.506919443876259,TOEFL,90.84004680537278,10.205810704003065,3,1,5.09155084537256,3.1926229078892114,5.495204633395163,7.8427990409264545,5.152299278253222,6.400612519418678,7.1256631050265264,CyberSec,Above 100,Spring,Yes,1,123.73616314555049,3,Pune,0
STU100710,6.295091649188068,Tier 2,EEE,7.40081125466706,0,160.51549474667394,155.30312107527223,,TOEFL,98.43006388091476,8.855328527566991,1,2,,6.72537352605599,7.620503019419354,6.587923968482458,7.121403158823679,5.691923959663936,7.693755825640245,AI,Top 50,Fall,Yes,0,6.24460681649403,2,Delhi,0
STU100711,6.805671770144743,Tier 1,Physics,6.000982116711957,0,165.34950847544528,170.0,4.033431103196194,TOEFL,102.41302177953784,0.8500999759383664,3,1,1.7924347419318876,8.799505637826813,4.716022655568595,,6.804110882930156,7.234715062659645,7.187844483864257,Mgmt,Top 50,Spring,Yes,1,48.57463206962431,4,Mumbai,0
STU100712,6.761930427467015,Tier 1,CS,5.321038515858451,1,153.90983663885646,150.32997968037017,4.464732439255398,IELTS,86.74296483020285,7.468822287104486,4,1,9.412387503607903,7.181671252823158,4.17886398723113,6.702183027976033,7.823246570036229,5.913116061650504,7.894804535013989,AI,Top 50,Fall,Yes,2,43.08768412618021,1,Mumbai,0
STU100713,7.157505576655701,Tier 2,Physics,5.029397671631892,0,147.81279281021796,156.46647784212223,3.1960441242980275,IELTS,97.3782409011654,19.5863953418459,5,0,5.37902093465115,4.423749118036701,5.468998401680826,4.543816001973344,,7.722364819819735,7.569286369916331,ECE,Top 100,Spring,Yes,0,123.44436009741271,2,Chennai,0
STU100714,7.111023637704225,Tier 1,Maths,8.092631435311372,3,137.44087617760601,147.73680436814817,2.7575540995914745,IELTS,72.36895995568203,14.175067651121134,6,0,7.212549536371563,6.104278182198932,6.975887759392531,4.9972897805039,7.422188218819864,6.272796539699372,7.722553742190891,Robotics,Top 100,Spring,Yes,2,58.13658830001758,1,Mumbai,1
STU100715,7.570715895430345,Tier 1,ECE,9.18421257308175,2,151.8917421815044,142.37582585797216,4.343611266987038,TOEFL,95.50191453236114,12.303397402029578,2,1,8.603189988912543,5.718536093682852,6.0807766310087645,5.724541464716008,9.250831077759583,6.112667502328126,8.547346325783035,CS,Top 100,Fall,Yes,1,119.16238214729982,1,Pune,0
STU100716,6.561662031878736,Tier 2,Physics,7.543922946353489,1,165.97220342902847,136.42492693424936,3.124852124407785,IELTS,82.47504516009857,7.051391157541858,3,2,7.691809456642995,7.77736465700235,6.870000235921758,5.234164185457404,7.087659693883962,6.201742301641593,6.60398529347916,CS,Top 50,Fall,No,1,30.71358967863024,1,Pune,1
STU100717,6.739602860007196,Tier 2,EEE,5.922707153988549,0,160.69191688931826,159.62032051662987,4.406165789714393,IELTS,81.48258106032063,11.79858314118637,1,1,5.441726323524385,4.2166083858162295,4.053375410836346,5.622250509500651,8.685040184504912,7.438800455043469,7.056282207446856,Mgmt,Above 100,Fall,Yes,1,75.51279010126322,1,Mumbai,0
STU100718,7.571161435584318,Tier 2,Maths,4.882688714813472,1,151.21737556933255,154.40480806526585,2.914827863084123,TOEFL,106.01902343618627,48.98994113637061,5,1,3.255887504684812,6.662573804290548,4.83501455781275,,7.229089548953254,8.245064974374298,8.517702551257502,DS,Above 100,Fall,Yes,0,20.878249264261772,1,Bangalore,0
STU100719,7.439420673760339,Tier 2,ECE,6.086053662963266,1,161.62788974180432,156.866311031446,3.6765758201120953,IELTS,79.17694767719304,34.1715663820247,3,0,6.436698766401814,5.528774205214347,6.58673047849449,4.172223469437454,5.11605280689128,6.619079600940144,6.374696301266948,CS,Top 100,Fall,Yes,1,37.878219941488254,4,Hyderabad,0
STU100720,8.08667182824418,Tier 2,Civil,7.4565536748490135,1,155.89519053282072,154.52556716416908,3.342828970023048,IELTS,76.69026824939917,17.746794443351003,3,1,9.779109727563426,6.7153493103594695,9.149893796535583,7.5809357481493,6.225651965939439,7.729429563293298,6.608408286218615,CS,Above 100,Fall,Yes,2,59.269212804028726,1,Mumbai,1
STU100721,7.6684195224330765,Tier 2,EEE,7.961796721579158,1,156.23655743350164,141.29004610115518,3.705902573780038,TOEFL,103.20141343594847,38.40628241160597,0,1,8.18020416370393,9.13842976841455,7.876282722078807,7.611391533746346,7.082977005063862,7.291515075240182,7.645940041623476,AI,Top 100,Fall,Yes,0,70.25489205106243,0,Hyderabad,1
STU100722,7.994661972004687,Tier 2,Physics,5.086739426127066,1,156.16176720830936,143.383379084601,3.5199997270649748,IELTS,88.02589852779234,10.95116084835628,3,1,5.884199476128941,6.380259502822013,3.395099373511651,4.430768707641401,,6.465432959248573,6.990672948130319,Robotics,Top 50,Fall,Yes,1,71.5791151724028,3,Pune,0
STU100723,6.27134316441265,Tier 2,Maths,6.293169179455509,0,144.6290043265292,165.85137741357312,4.583478006536033,TOEFL,75.77588516174899,31.716218642119152,6,0,7.225370345811768,6.9116288984481065,5.857417040040179,7.707363366441825,5.744043435213416,6.178917694621901,7.442664025307176,AI,Top 50,Fall,Yes,0,98.51446519255542,1,Hyderabad,1
STU100724,6.954925319995795,Tier 1,IT,5.59636917072695,0,168.20443856788353,157.3695355364039,,IELTS,80.05091505707351,31.52291470223828,4,1,6.943389660923318,5.365742761310787,7.859837481783201,5.847774525144935,6.428518956471285,4.346118528066254,7.225317632980151,AI,Top 20,Fall,Yes,0,12.136878992637634,1,Mumbai,1
STU100725,8.963541955795101,Tier 1,ECE,9.791338373013968,0,151.41950253800564,162.12476345611594,4.872734132836509,IELTS,70.50956574144935,51.41041592613689,6,1,5.050257727201771,7.109801081934694,7.1263770234048,7.576838921870819,4.523625732322639,8.353610069810914,5.387431342411194,ECE,Above 100,Spring,Yes,0,74.5117794072974,5,Pune,1
STU100726,7.652870241896502,Tier 3,IT,7.554750811254489,2,166.83485119288576,153.3533259877657,3.2478966802425475,IELTS,79.51917615342713,57.12522831977196,3,2,4.304718098371971,7.980218778115734,5.071237248458381,5.126593781485326,5.958051191839102,6.224396121627317,7.946747114588394,ECE,Top 100,Fall,Yes,2,29.81572607696184,4,Bangalore,0
STU100727,7.972653665391685,Tier 3,ECE,6.977012959507752,0,161.03374977453632,132.04904844888347,3.424926826620386,TOEFL,91.35548808678973,17.563151927380513,3,2,4.699252899627363,3.386488035127801,6.578714639095497,7.918365484124486,6.6646536605481295,5.778650140213335,6.998011453317316,CyberSec,Top 20,Fall,Yes,0,66.95032734905567,3,Bangalore,0
STU100728,7.545461263446515,Tier 3,IT,6.061738593735619,0,159.29943773463134,157.40256045521542,4.023340993839365,IELTS,78.7905050043118,36.017573044994556,5,0,2.6640129846387968,8.948302389105773,7.43280649934265,8.698626140358922,5.399677549436399,6.718084474566282,6.331412356254448,CyberSec,Top 20,Fall,Yes,1,105.71105873734324,1,Delhi,0
