user_id,city,device_type,subscription_status,user_segment_label,preferred_cuisine,app_opens_per_month,avg_session_duration_minutes,browse_sessions_without_order,orders_per_month,avg_order_value,monthly_food_spend,discount_usage_rate,promo_orders_ratio,weekend_order_ratio,late_night_orders_ratio,peak_hour_orders_ratio,days_since_last_order,avg_delivery_time_minutes,order_cancellation_rate,app_rating_given,customer_support_chats
ZOM200716,Pune,iOS,None,Long-Term,Italian,1,2.258712397,9.6758423,1.997629055,219.1916412,337.930922,0.211864837,0.477823685,0.51028201,0.267830815,0.339390161,67.45152731,36.59672472,0.080743528,4.459129605,0
ZOM200717,Mumbai,Android,Zomato Gold,Returning,,7.181298727,3.732141495,8.361902595,0.602238286,179.12947,0,0.358709305,0.384103055,0.363870353,0.311154137,0.551812717,50.91705062,,0.076325475,4.115191093,0
ZOM200718,Kolkata,Android,None,Returning,Fast Food,71.56947112,16.00400262,3.928558545,18.95617891,478.6252821,9185.529535,0.194559436,0.317460256,0.489037949,0.336630586,0.511655062,4.705119677,24.33207595,0,4.10686782,0
ZOM200719,Bangalore,Android,Zomato Gold,Long-Term,North Indian,17.7121204,12.7824237,10.32918616,5.3607635,245.5229357,1434.790938,0.561444672,0.558554651,0.116341442,0.192833019,0.324996356,19.53704182,30.59270317,0,4.402101306,1
ZOM200720,Delhi,Android,None,New,Fast Food,8.746360563,4.312632291,4.388928194,1.727890659,232.6567208,949.1808855,0.299281054,0.583689033,0.59452821,0.124564002,0.389163949,24.88569685,42.20212692,0.111075855,3.682924673,1
ZOM200721,Kolkata,Android,Zomato Gold,Returning,Italian,89.41504342,10.10729561,1.248761454,21.31521839,453.086755,10026.16765,0.08571497,0.280244717,0.691671894,0.500714922,0.594854222,5.170802947,31.54650579,0.042112183,4.184905082,0
ZOM200722,Chennai,Android,Zomato Gold,New,Fast Food,61.01857989,19.22097189,6.469285624,15.23461691,530.0018691,8006.400393,0.322116366,0.276515861,0.566815803,0.191847332,0.699019606,3.714087941,18.11139467,0.029496954,3.470774284,1
ZOM200723,Pune,Android,None,Returning,South Indian,15.13505042,9.826629667,6.971798686,6.06740884,290.36687,1632.117012,0.565893203,0.582381112,0.492795719,0.233500165,0.528406527,19.76413746,22.87635738,0.047782707,3.237985583,0
ZOM200724,Bangalore,Android,Zomato Gold,Long-Term,North Indian,11.96719205,7.858748151,2.55856087,2.111668606,219.7158426,917.0072591,0.650530995,0.374578219,0.544141642,0.131638037,0.764627842,16.36289442,33.74312994,0.052129587,3.969982432,1
ZOM200725,Mumbai,Android,None,Long-Term,Desserts,3.195227756,4.409478051,0.465067728,1.239511001,188.9370779,340.0899043,0.086875271,0.555536926,0.071611542,0.043598045,0.556232014,61.128383,35.63105687,0.07292938,3.988985481,2
ZOM200726,Chennai,Android,None,Long-Term,Fast Food,46.52591615,15.97564566,3.252751725,16.14205738,434.2527756,6746.215824,0.164532642,0.28803862,0.528479925,0.396392632,0.481700596,2.733003574,26.03539155,0.037037408,4.353541226,0
ZOM200727,Delhi,Android,None,New,Fast Food,2.399275799,7.550186506,5.115121002,5.722444601,254.1363747,734.4487668,0.76025184,1,0.309391995,0.192100784,0.526986715,9.900429821,27.34319497,0.10441621,3.990885197,1
ZOM200728,Hyderabad,Android,None,Returning,North Indian,64.98263477,12.32418341,0.533273274,21.0476966,371.7178717,8583.215277,0.296290393,0.362440259,0.639256797,0.369384843,0.675700145,5.465977058,43.29662145,0.015119853,3.752893629,1
ZOM200729,Hyderabad,Android,Zomato Gold,Returning,Fast Food,62.72112018,12.74292325,3.851589518,7.884074018,431.9454551,3967.087846,0.22643083,0.061661014,0.599743445,0.23210437,0.644052446,4.80232103,37.63910632,0.168965337,4.044209109,1
ZOM200730,Delhi,Android,Zomato Gold,Returning,Desserts,74.93929757,11.56205883,7.165490916,25.36252857,327.0183514,7958.121767,0.268859175,0.358323356,0.583603597,0.373968305,0.610885417,1.156105993,36.62551871,0.080085734,4.374960772,1
ZOM200731,Bangalore,Android,Zomato Gold,Long-Term,South Indian,11.21444027,5.832749809,7.809329254,1.270166088,221.8678225,368.6516599,0.247873812,0.363074839,0.364924154,0.149034792,0.663966453,62.53845461,39.71634861,0.037117819,4.13888911,0
ZOM200732,Mumbai,Android,None,Returning,South Indian,30.95845388,5.92615405,10.29344759,4.491159647,280.264898,1640.854988,0.382832098,0.929813969,0.312365816,0.217053585,0.68792516,14.8994614,34.1109325,0.03984827,3.512696947,0
ZOM200733,Chennai,Android,None,New,Fast Food,20.04077854,12.71306193,5.469055645,7.460718188,430.8452244,3793.715306,0.456466947,0.344792853,0.552712036,0.355793116,0.501212099,6.340160435,30.23076261,0.08060481,3.904555447,1
ZOM200734,Pune,Android,None,Long-Term,Chinese,27.66237856,9.112443725,5.356378708,14.68811502,347.6027422,5096.039848,0.467786915,0.324115804,0.361925326,0.334800988,0.43543519,6.560967373,34.8618821,0.059179181,4.033764097,1
ZOM200735,Delhi,Android,None,New,Italian,4.002447232,4.032326818,7.074136735,2.308707692,203.7695636,0,0.117481887,0.376990043,0.314876812,0,0.68998902,44.32059273,29.6447996,0.131097801,4.418967448,1
ZOM200736,Mumbai,Android,None,Returning,Italian,46.16817092,8.982591381,8.131756495,3.452912463,278.3508905,1385.456907,0.287525933,0.325401586,0.244191763,0.186497797,0.411991413,7.309495695,23.4842628,0.079508091,4.349943045,1
ZOM200737,Kolkata,Android,None,Returning,Italian,10.58103978,4.090947064,8.040307313,1.487595957,202.9190568,0,0.130218873,0.55702792,0.722211594,0,0.718595139,38.67655849,30.59876586,0.032750616,3.994124896,1
ZOM200738,Pune,Android,None,Long-Term,North Indian,44.97908234,15.37454255,5.824023514,10.92202058,120,1032.796317,0.286276159,0.171546433,0.347656243,0.210344937,0.582927942,7.605807381,15.92768721,0.092422769,4.34259392,1
ZOM200739,Mumbai,Android,Zomato Gold,Returning,,30.45666017,10.30430498,6.653564292,6.341841978,207.209109,1272.561197,0.295627675,0.387685301,0.571781412,0.32854718,0.717728051,19.77375249,21.81949123,0.032919712,4.745815241,0
ZOM200740,Bangalore,Android,None,New,South Indian,37.54117095,9.810342268,4.022596861,11.2736502,199.3183587,2337.422144,0.266281921,0.518496678,0.394452706,0.129187677,0.383780174,12.42083398,29.98844618,0.089753966,4.654106375,1
ZOM200741,Delhi,Android,None,Returning,Chinese,38.79233849,10.34986848,6.171197349,14.41434683,255.7626643,3731.770512,0.178651349,0.589584573,0.386179302,0.180164814,0.491440496,10.68957045,15,0,3.660766348,1
ZOM200742,Delhi,Android,None,Returning,South Indian,19.83267746,6.261181755,10.18053215,3.17756568,371.1368847,2191.902555,0.468073276,0.745204588,0.635556396,0.194993892,0.46400938,15.9171456,35.17583643,0,3.578464857,0
ZOM200743,Bangalore,Android,None,Returning,Desserts,31.2805906,7.496611056,4.630927715,11.22971957,457.3888891,5208.339872,0.472332151,0.390449659,0.500729016,0.032618869,0.345202459,8.714700549,22.27865483,0.015217273,3.775782315,0
ZOM200744,Hyderabad,iOS,None,New,Chinese,31.97716089,15.14787048,5.422805891,11.7730689,329.9277659,3404.189908,0.053149392,0.362976672,0.520803468,0.091128099,0.520482581,5.795616695,31.47937238,0.086439837,3.368300346,0
ZOM200745,Bangalore,Android,Zomato Gold,Returning,North Indian,8.52275591,3.353788112,8.650257709,1.304373661,194.6666921,0,0.230273904,0.383297687,0.566458796,0.170888957,0.456966735,48.16070114,29.30210353,0.033831354,3.982611477,2
ZOM200746,Delhi,Android,None,Returning,,21.78070088,6.193805869,5.743467369,11.72541183,151.2946527,1654.486361,0.689441121,0.313875769,0.565861773,0.25028365,0.447883711,1.911544608,34.43568944,0.035398693,4.030764238,0
ZOM200747,Mumbai,Android,Zomato Gold,New,South Indian,34.32878509,9.611483977,8.113292661,10.59706559,355.7229951,3863.948868,0.406378726,0.404818529,0.381528327,0.278398502,0.477262816,2.317621961,20.0718503,0.07703903,4.037558486,1
ZOM200748,Delhi,Android,None,Returning,Fast Food,5.967296409,3.339176038,2.098792265,2.400961661,227.9804774,1516.700028,0.314357933,0.637230712,0.403273871,0,0.746251735,3.352409921,23.89329911,0,3.406081132,1
ZOM200749,Mumbai,Android,None,Long-Term,Desserts,19.46661209,8.06653151,9.087551556,4.8785898,328.7864896,511.801349,0.464152204,0.804613332,0.608066734,0.201455137,0.673239037,12.08049126,41.68896677,0.067124634,3.716220139,1
ZOM200750,Bangalore,Android,Zomato Gold,Long-Term,,59.2780593,14.46977452,4.337171935,20.01217229,388.621244,8536.409527,0.141387188,0.309886755,0.727524524,0.300025383,0.2325433,3.173647695,32.76445089,0.033965599,4.625029101,0
ZOM200751,Chennai,iOS,Zomato Gold,Returning,Fast Food,3.86982283,3.856870822,4.694056244,0,298.399907,415.1134306,0.26199435,0.717777352,0.404779417,0.20845679,0.753216391,56.96762111,35.0833031,0.126595596,4.028360502,0
ZOM200752,Chennai,Android,Zomato Gold,Long-Term,South Indian,21.72427052,8.051739027,12.23500222,4.905947755,209.8044831,1539.147883,0.771814335,0.524455362,0.762545747,0.093428149,0.396490154,10.88638075,30.71541077,0.056687293,3.919510143,0
ZOM200753,Mumbai,Android,None,Returning,Chinese,30.50235443,12.04744464,10.21040218,8.354099077,208.9971022,1938.199061,0.321537463,0.546831801,0.458102482,0.430986522,0.585222539,5.899874984,29.11454712,0.024602203,4.045320549,0
ZOM200754,Mumbai,Android,Zomato Gold,New,Chinese,70.22561921,14.6004351,4.14528455,14.32246645,407.2130779,4982.094168,0.193242833,0.208192269,0.439836586,0.526414857,0.606501114,3.844550825,28.27934948,0,4.227979959,0
ZOM200755,Bangalore,Android,None,Long-Term,,29.66897185,9.21688324,9.194869307,5.671467451,289.0386995,828.0968489,0.50146192,0.468118169,0.669705745,0.140322987,0.948011316,15.07603953,27.46570834,0.043944575,3.587353514,1
ZOM200756,Mumbai,iOS,Zomato Gold,Long-Term,Italian,17.07381556,6.892378262,16.18215259,3.836484962,277.5026594,645.8590645,0.384558959,0.653758291,0.359093201,0.243265304,0.616202928,15.17396646,27.12080143,0.028617016,3.517851284,1
ZOM200757,Delhi,Android,Zomato Gold,Returning,Italian,29.27801185,9.986358445,5.497765067,6.577837656,188.7962336,1742.542424,0.226959622,0.574990036,0.604813737,0.176535017,0.43330613,7.306642532,19.78239685,0,3.981304719,0
ZOM200758,Bangalore,Android,None,New,Desserts,4.507227766,3.455308288,5.952735736,2.230467464,212.4716101,502.3970051,0.581365593,0.253420945,0.628542023,0.094373339,0.602949917,44.37733438,27.59583831,0.010188407,2.895748061,1
ZOM200759,Hyderabad,iOS,None,New,Italian,16.15386338,6.448708826,10.43475641,6.046962489,341.5311795,2049.304713,0.609107087,0.693422187,0.653672482,0.145533212,0.810323899,15.53934427,20.56717444,0.124087686,3.121922548,0
ZOM200760,Mumbai,Android,None,Returning,South Indian,50.10853582,17.03288356,4.384693933,26.01450199,419.2804996,11093.89473,0.145540021,0.206415825,0.382528627,0.242313454,0.458082488,5.327576523,38.29851682,0.058983506,3.961485032,2
ZOM200761,Pune,iOS,None,Returning,Chinese,35.80982182,12.05387543,7.970645825,13.01456264,304.3877962,4332.479671,0.419855934,0.414486487,0.519809024,0.438662311,0.6616228,9.590761872,26.34020073,0.124859596,4.344061944,1
ZOM200762,Pune,Android,Zomato Gold,Returning,Fast Food,15.17089505,5.36834919,6.798843619,7.192077329,416.8155008,2755.172168,0.5986602,0.544565591,0.637447525,0.20206817,0.29681692,1.908383434,33.62971264,0.060262011,4.438013844,1
ZOM200763,Pune,Android,Zomato Gold,New,Desserts,23.68184881,6.333353805,7.387385541,0.872388234,258.0226678,62.81156081,0.454191142,0.742007399,0.454400868,0.202654947,0.497965964,8.81984307,32.57263048,0.045927742,4.559320618,1
ZOM200764,Chennai,Android,None,Long-Term,Desserts,78.36920438,11.45885954,4.278301678,12.05140395,352.1338576,4023.405966,0.495864661,0.312758032,0.513756319,0.333214212,0.661287358,0,22.69010095,0.082091203,3.660313582,1
ZOM200765,Chennai,Android,None,Long-Term,North Indian,23.89150298,7.462707273,7.666718227,2.344171962,204.320599,236.7321959,0.397986062,0.579059856,0.283629336,0.307731742,0.578057382,11.0365726,36.18795186,0.019946383,3.094812545,0
ZOM200766,Hyderabad,Android,None,Returning,North Indian,20.32920368,10.02904849,9.229400922,7.04835017,260.8647131,1544.499145,0.808220142,0.577444206,0.384843709,0.252160484,0.422911585,7.585888548,31.82127018,0.058518761,3.41079499,1
ZOM200767,Bangalore,Android,Zomato Gold,Long-Term,Desserts,6.231084063,4.79481641,10.00107994,1.563954662,250.7072426,896.4062148,0.639325336,0.586509159,0.266994303,0.10504859,0.545110976,32.37267185,31.05852416,0.046202616,4.865945261,2
ZOM200768,Kolkata,Android,None,Returning,North Indian,47.25313973,10.9208175,7.726535176,9.959529427,415.771243,4693.656214,0.288242324,0.401107402,0.465224426,0.270489183,0.659930649,10.80608685,34.17688915,0.148035753,4.602464833,0
ZOM200769,Chennai,Android,None,Returning,South Indian,7.874386168,3.934950851,8.506522979,0.0965348,266.7923579,392.2497995,0.206543131,0.427931151,0.515887619,0.172939381,0.653990288,9.707543893,30.77663482,0.027219766,4.767007526,0
ZOM200770,Pune,iOS,Zomato Gold,Long-Term,Italian,69.7967974,14.41647427,7.660510378,14.57430723,320.1303304,3955.177301,0.114786102,0.344939739,0.878735825,0.191172638,0.591623398,2.068807781,42.41698025,0.059544672,4.136981997,0
ZOM200771,Mumbai,Android,Zomato Gold,Returning,Italian,3.338095899,4.457072128,9.3768426,1.71755024,204.9141585,186.9146694,0.34949473,0.355037301,0.128598804,0.179553879,0.712254477,49.55447367,32.86776843,0.034774437,4.09307004,1
ZOM200772,Kolkata,Android,None,Returning,Italian,71.49497365,13.52745804,7.901212554,16.9179682,471.5117006,7421.53728,,0.265732764,0.455436356,0.715264299,0.595493397,5.638487022,46.78400351,0.0658074,4.484941558,0
ZOM200773,Kolkata,Android,Zomato Gold,New,North Indian,41.2981839,10.64706973,4.102410952,6.5073805,375.7631909,2406.555805,0.58887238,0.414528397,0.421831811,0.300298282,0.625835938,13.86351133,32.45287344,0,4.222710695,1
ZOM200774,Chennai,Android,None,Long-Term,Italian,17.71773931,7.709956407,7.99784696,6.049560814,285.2811567,1975.554158,0.537734266,0.79432184,0.148279011,0.199208875,0.444167446,2.656854231,41.31966002,0.077927895,3.694074665,0
ZOM200775,Mumbai,Android,Zomato Gold,New,Italian,69.50891375,12.07185403,4.08810569,19.00896226,516.5663318,10076.56548,0.25448656,0.3593986,0.381786414,0.430970482,0.747982018,5.145483997,34.76355081,0.179945884,3.802314132,1
ZOM200776,Mumbai,Android,Zomato Gold,Returning,North Indian,26.18812994,11.589726,8.812479532,13.99131088,353.1197514,4321.26236,0,0.373640724,0.303383371,0.228438995,0.746336601,7.907961698,30.63998556,0.110639223,3.209046366,1
ZOM200777,Delhi,Android,Zomato Gold,Long-Term,South Indian,11.51392758,8.988532272,7.890376374,5.523834941,225.1718805,1998.577507,,0.363060704,0.495137321,0.251598598,0.589809835,16.33895914,31.49478053,0.077412099,4.033057251,1
ZOM200778,Kolkata,Android,None,New,North Indian,12.15702998,5.483751329,12.42043538,8.797247303,280.0749911,1780.800141,0.750820173,0.688435715,0.427414428,0.137268144,0.695358966,17.0349088,,0.044589773,3.998747342,0
ZOM200779,Pune,iOS,Zomato Gold,New,Italian,13.55102744,9.622425458,6.332722663,2.625345485,343.548151,894.4080044,0.560704099,0.858309786,0.274586883,0.007668792,0.342618357,15.83924808,31.08162559,0.084277769,2.589633578,0
ZOM200780,Bangalore,iOS,None,Returning,Desserts,23.99778626,3.794683459,12.59092511,1.763686703,279.4008982,964.3933949,0.531158695,0.559997417,0.478861387,0.253702171,0.412198351,20.33692296,30.14567102,0.113234164,4.552631576,1
ZOM200781,Bangalore,Android,Zomato Gold,Long-Term,Italian,32.69953512,8.958091807,5.443759492,6.427646287,316.3057492,2277.619357,0.55504804,0.293492147,0.852239241,0.159621933,0.658462529,13.11183624,38.22274482,0.097158933,4.334075042,1
ZOM200782,Kolkata,Android,Zomato Gold,New,Desserts,26.7567541,10.41961959,4.397440342,14.32493366,319.9277784,4645.932696,0.148068305,0.456189615,0.371808018,0.401764873,0.167730046,9.974537667,40.1040349,0.050590248,4.965963212,1
ZOM200783,Delhi,Android,None,Long-Term,South Indian,25.49171637,12.31941973,6.549413725,14.23755007,311.3234996,4459.66425,0.477288445,0.309825206,0.5801231,0.222005739,0.204040771,3.790575683,,0,3.578566803,0
ZOM200784,Mumbai,Android,None,Returning,Desserts,56.9325362,10.80834526,4.192240357,17.9646413,462.0465518,7890.817849,,0.474649751,0.634933404,0.320210163,0.362465132,4.051743335,39.0987744,0,4.348575916,0
ZOM200785,Delhi,Android,None,Long-Term,Italian,9.466589329,1,4.728164768,0.943390611,256.6978953,826.0562807,0.589867944,0.291307754,0.430095885,0.12167357,0.729727646,64.3829041,50.33028514,0.028452985,3.478062499,0
ZOM200786,Mumbai,Android,None,Long-Term,North Indian,15.65715002,10.25044549,9.189530751,4.16595662,224.6996381,734.9057088,0.293646721,1,0.418821226,0.21863864,0.450027545,16.15268282,29.51089325,0.015058682,3.691934378,1
ZOM200787,Chennai,iOS,Zomato Gold,Returning,Desserts,35.99233446,10.98795155,7.166543319,9.01327579,278.7783295,1675.775659,0.328801584,0.423567175,0.797556129,0.224591671,0.553391036,8.636001409,21.90685602,0.081359139,4.341908602,0
ZOM200788,Hyderabad,Android,Zomato Gold,Returning,Italian,50.17511325,11.74891654,6.440261607,6.711116025,346.766819,2066.63216,0.459961683,0.452233514,0.765301825,0.261156986,0.416717061,3.312685381,22.095683,0.048222095,4.574176581,3
ZOM200789,Pune,Android,None,Returning,Fast Food,1,2.67475887,4.674680491,1.547557783,177.9298324,248.1554837,0.326670432,0.577413326,0.679481631,0.18204995,0.724561576,39.6036313,32.90538811,0.175365828,3.85936309,0
ZOM200790,Delhi,iOS,None,Returning,,72.60118376,20.30274842,3.427356851,15.81817315,558.1603251,8874.76717,0.383163763,0.252853934,0.341391559,0.353058,0.570913088,4.616114979,20.03293288,0.032643226,3.772630877,4
ZOM200791,Chennai,Android,Zomato Gold,Returning,South Indian,16.63276123,8.950229042,8.90150545,5.820962109,120,989.8548503,0.457770998,0.910134328,0.306509459,0.281549304,0.465328362,4.95705936,28.78741429,0.042791322,3.684654384,1
ZOM200792,Mumbai,Android,Zomato Gold,Returning,Desserts,19.86860887,14.02303536,7.345022658,9.162852838,432.1393979,4377.811093,0.120567113,0.606195287,0.211548435,0.228874677,0.692773644,13.5873899,31.25341518,0.090943279,4.98013939,0
ZOM200793,Pune,iOS,Zomato Gold,Returning,Chinese,9.421616063,1.129018357,9.545844284,4.794289581,289.1475536,706.8515931,0.424343954,0.667652921,0.282737426,0.340669603,0.579855896,11.70232943,44.64162496,0.120792029,4.205548843,1
ZOM200794,Hyderabad,Android,None,New,South Indian,68.81966458,13.12694205,6.622203285,16.8095128,377.9983618,6100.887427,0.181915564,0.242319807,0.19096723,0.371638714,0.45681629,3.257402696,38.99136211,0.075354657,4.623819976,1
ZOM200795,Pune,iOS,Zomato Gold,Returning,South Indian,8.209859799,5.264693512,10.53190356,0.436714254,249.1745084,0,0.231123608,0.4118586,0.534521624,0.252708575,0.601967372,68.51859015,38.64102616,0.085199103,4.147228783,0
ZOM200796,Bangalore,Android,None,Returning,Chinese,9.98622429,3.283636476,8.369873848,2.578629208,228.5014665,746.1332077,0.183264341,0.11008994,0.26429311,0.162346034,0.63429352,38.12916076,28.49323913,0.079459246,3.471071606,1
ZOM200797,Bangalore,iOS,None,Returning,South Indian,12.90055048,8.346644551,12.20092455,3.798566989,296.3043428,859.9865851,0.843097508,0.541684387,0.30051226,0.238518902,0.766338866,23.18239015,36.75090148,0.073023554,3.903983284,3
ZOM200798,Chennai,Android,None,New,Italian,13.14803975,10.20904589,9.817561659,3.94337387,192.9391807,1082.11575,0.370650186,0.694755366,0.275556477,0.232803879,0.740929287,9.264643249,24.61214889,0.090845231,4.43785988,0
ZOM200799,Kolkata,Android,None,Returning,Chinese,5.330483277,2.590232108,9.145864363,0.872305412,240.7413486,0,0.497383713,0.617999778,0.401766392,0.13540586,0.471646881,61.08265609,33.99200758,0.005494626,4.695725111,0
ZOM200800,Mumbai,Android,Zomato Gold,Long-Term,Chinese,14.89316841,10.43665118,8.775801408,5.309944486,293.5266054,1742.456944,0.547450872,0.677327827,0.817276506,0.046213316,0.494790337,9.229877778,36.28413201,0.068160022,3.879530911,0
ZOM200801,Bangalore,Android,None,Returning,South Indian,47.20570551,18.23501619,5.958731221,17.67166472,260.6509358,4348.272902,0.211220269,0.188649907,0.47930292,0.303870038,0.669759005,4.69341198,28.99620552,0.090843901,4.046908879,0
ZOM200802,Hyderabad,iOS,Zomato Gold,Long-Term,North Indian,14.23899407,9.253303126,9.270160421,4.243499107,240.7530607,1644.43386,0.172365345,0.495696704,0.122525392,0.211732879,0.629834283,1.30322526,41.99807326,0,3.713103231,0
ZOM200803,Kolkata,Android,None,New,Desserts,11.22021064,6.71517928,10.79356652,4.529036159,120,570.0733421,0.41557082,0.732462798,0.396527255,0.221131236,0.822551777,8.509892687,38.16319182,0.023669731,4.076553184,1
ZOM200804,Pune,Android,None,Returning,South Indian,48.91757926,10.52021216,7.622387651,12.583346,286.9144697,2785.162958,0.265847706,0.185081098,0.237406269,0.220852564,0.571166199,12.52764103,39.71855623,0.083322646,3.587948648,0
ZOM200805,Mumbai,Android,None,Long-Term,Fast Food,17.41571396,8.295835177,9.736316926,5.763574543,303.593362,1811.880342,0.603706965,0.790059711,0.258501011,0.234843671,0.516663268,2.4465772,,0,3.712975114,2
ZOM200806,Kolkata,Android,None,Returning,Desserts,1.830458802,3.686219983,7.214631232,0.399664222,285.2972441,0,0.36203101,0.404013376,0.361639494,0.100516194,0.631625066,55.33130398,41.82752941,0.015352362,4.824364283,1
ZOM200807,Chennai,Android,None,Long-Term,Italian,5.69571332,4.250439287,3.618781634,0.87271594,218.9221177,719.0284665,0.441485861,0.139087468,0.524847025,0.058183428,0.667574404,56.33211985,36.35933416,0.091498653,4.199360811,0
ZOM200808,Mumbai,Android,None,Returning,Fast Food,30.40327975,8.559873848,5.036455945,9.794585866,243.9624602,2341.41773,0.361576344,0.542475239,0.549779376,0.231206891,0.671718995,6.805261794,29.28185121,0.107289012,4.706642182,0
ZOM200809,Pune,Android,None,Long-Term,Italian,65.75759343,15.52509513,5.755549523,21.30105383,448.8446762,9585.808711,0.255931823,0.43686476,0.575902875,0.045947027,0.828083563,2.328245229,42.27550453,0.120168899,4.085110716,1
ZOM200810,Kolkata,Android,Zomato Gold,Long-Term,Chinese,4.150389219,6.396992958,9.345016265,0,177.3960586,0,0.139713553,0.33494059,0.295709977,0.14187112,0.821751678,52.52063378,28.95440275,0.074034262,4.100859986,1
ZOM200811,Mumbai,Android,None,Returning,Chinese,9.075044088,3.594967195,7.919067152,0,167.1804119,0,0.099863124,0.340226676,0.582733978,0.079960448,0.529856175,24.85003792,24.58838971,0.092701345,4.256595192,3
ZOM200812,Delhi,Android,None,Long-Term,Desserts,49.91812146,9.535023759,4.230896972,16.04034818,454.9874689,6456.463973,0.267268597,0.237881408,0.367596897,0.495329422,0.863132191,2.576155141,36.56411879,0.061744945,3.60178285,0
ZOM200813,Bangalore,Android,Zomato Gold,Returning,Desserts,3.622754545,5.02478249,7.814970683,0.517104846,211.9915589,311.6130811,0.416425657,0.504588066,0.565713301,0,0.291572392,58.85839931,36.25198921,0.03885732,4.293413736,1
ZOM200814,Delhi,Android,None,New,North Indian,3.4473411,4.465623903,10.11946224,0,134.0713209,0,0.056896768,0.280567369,0.470645288,0.358628832,0.749086131,44.07487386,26.55337697,0.152932055,4.543471316,0
ZOM200815,Delhi,Android,Zomato Gold,Long-Term,Fast Food,47.59958959,12.57856422,11.64612406,2.303628231,277.8730527,639.1451704,0.40389075,0.54523952,0.708982507,0.162420833,0.607779581,5.287192058,26.90190325,0.101234095,4.172367307,0
ZOM200816,Kolkata,Android,None,Returning,Chinese,24.97314632,9.880935479,8.038907733,3.558066914,329.9518069,1279.038963,0.381450095,0.526410417,0.344993547,0.322840193,0.546830157,8.918310616,24.65624922,0,5,1
ZOM200817,Mumbai,Android,None,New,Fast Food,36.13225706,8.35382837,5.875840823,9.651399897,307.7437479,3252.133737,0.238532611,0.366711882,0.430851435,0.396681722,0.510781529,0.930456353,38.982349,0.087492091,4.412806477,0
ZOM200818,Pune,Android,Zomato Gold,Long-Term,Chinese,74.90238454,14.28234624,0.61863039,13.76834166,397.8586132,5937.6752,0.188463275,0.285517045,0.651693094,0.407746017,0.452287335,1.07654906,26.15335524,0.078966142,4.777145661,0
ZOM200819,Delhi,Android,None,Long-Term,Fast Food,42.01349981,11.52427689,5.694414001,8.98101144,346.0043118,2980.567552,0.172939413,0.347680729,0.457288025,0.316515362,0.519077544,2.677375889,29.49830209,0.111507409,4.46251653,1
ZOM200820,Pune,Android,Zomato Gold,Returning,North Indian,6.046704824,2.061671808,9.58789199,1.28158761,251.695099,203.1066177,0.511641842,0.295493004,0.350939698,0.214358856,0.42409467,50.78156787,42.8871019,0,3.258824485,1
ZOM200821,Pune,Android,None,Returning,Desserts,72.17283581,15.42114508,3.964392599,17.16767013,344.4638388,6457.396128,0.189990113,0.123187435,0.423360532,0.210668902,0.473553191,5.720280587,24.45090218,0.084861961,3.497274198,1
ZOM200822,Delhi,Android,None,Long-Term,Fast Food,40.13892474,10.21243015,7.740608105,7.983157733,283.9677464,2720.891618,0.243732465,0.619713143,0.714734504,0.241810101,0.613213593,1.658880081,36.29750792,0.026215662,4.106805581,1
ZOM200823,Hyderabad,Android,None,Returning,Chinese,33.29058585,9.735885298,7.387768179,6.090590428,276.8241033,1985.639483,0.330223373,0.557970098,0.230443071,0.240705258,0.699808753,7.773985709,40.39828629,0.040885219,4.663751368,3
ZOM200824,Mumbai,Android,None,Returning,North Indian,18.83345932,9.269354936,7.212771404,13.3633184,341.6259317,4691.561525,0.325779254,0.411106721,0.410930223,0.368888763,0.547527807,4.357345865,41.04176625,0.132780484,4.045068518,2
ZOM200825,Kolkata,Android,None,New,Chinese,12.65448272,3.989678807,6.654519681,0,321.4486069,691.6801047,0.065689847,0.36022476,0.585671141,0.102911705,0.69371538,59.99550703,33.4246441,0.082741983,3.307356476,1
ZOM200826,Pune,Android,None,Returning,Chinese,48.60107928,11.32101034,7.655126457,0.705064308,307.706106,0,0.451697928,0.382620647,0.449963216,0.051955133,0.414275166,5.839545983,29.9659083,0.135407791,3.706751251,3
ZOM200827,Chennai,Android,None,Long-Term,Desserts,48.91732202,15.63327984,6.953351536,6.217465483,245.6465418,2002.032836,,0.349326707,0.686733274,0.238658484,0.730905843,16.08751301,37.94417165,0.084526683,4.570374637,1
ZOM200828,Delhi,Android,Zomato Gold,Returning,South Indian,13.88888473,7.252366315,13.98982512,7.522838744,136.3669963,613.8008258,0.424969564,0.916787778,0.375390133,0.093596804,0.711347049,19.50827534,29.67196231,0.105277646,2.827800582,0
ZOM200829,Mumbai,Android,None,Returning,North Indian,20.83804659,10.34077897,3.361408865,9.835310741,316.3122441,2599.775782,0.230672376,0.525625822,0.51087519,0.323560306,0.642800369,4.890512164,21.83687823,0.088141115,3.623799196,0
ZOM200830,Hyderabad,Android,None,New,Desserts,26.30419797,13.54276773,6.566090548,10.96264091,285.6785232,4270.451373,0.295259402,0.40976143,0.665614906,0.222154615,0.56806591,6.426763022,29.39363605,0.034921832,4.004134331,0
ZOM200831,Chennai,Android,None,Returning,Desserts,22.00985318,10.88206649,4.944751476,16.55425196,198.0083567,3846.120936,0.385574642,0.368252392,0.617068579,0.393983971,0.207382061,10.18626416,30.43532334,0.007471062,4.204028433,2
